3468;   Alp Pyx;CD-32 5651 ; 74575;199546; 327; ; ; ;     ;  ; 4220    ;08 43 35.5;-33 11 11;254.99;  5.77; 3.68; ; ;-0.18; ;-0.88; ;-0.16; ;  B1.5III           ; ;-0.011; 0.011; ;      ;  15;V?  ;  ; 19; ;    ;      ;    ;  ;*
3469; 10    Hya;BD+06 2030 ; 74591;117088;    ; ; ; ;     ;  ;         ;08 45 01.3;+05 40 50;221.23; 27.79; 6.13; ; ; 0.20; ; 0.10; ;     ; ;  A6V               ; ;-0.001;-0.005; ;      ;  -9;SB  ;  ;132; ;    ;      ;    ;  ;
3470;          ;BD+67  560 ; 74604; 14667;    ; ; ; ;     ;  ;         ;08 48 49.4;+66 42 29;148.23; 36.25; 6.20; ; ;-0.11; ;-0.40; ;     ; ;  B8V               ; ;-0.011;-0.039; ;      ;   5;V?  ;  ;   ; ;    ;      ;    ;  ;
3471;          ;CP-55 1688 ; 74622;236206;    ; ; ; ;     ;  ;         ;08 42 20.9;-55 46 27;272.73; -8.29; 6.29; ; ; 1.18; ; 1.20; ;     ; ;  K2III             ; ;-0.072; 0.053; ;      ;  75;    ;  ;   ; ;    ;      ;    ;  ;
3472;          ;BD-02 2676 ; 74688;136243;    ; ; ; ; 6977;A ;         ;08 45 20.8;-02 36 03;229.28; 23.78; 6.41; ; ; 0.52; ; 0.06; ;     ; ;  F2IV              ; ; 0.005;-0.006;D; 0.005; -18;V   ;  ;   ; ; 0.7;   4.7;    ;  ;*
3473;          ;BD-20 2667 ; 74706;176404;1229; ; ; ;     ;  ;         ;08 44 55.2;-21 10 04;245.47; 13.28; 6.11; ; ; 0.22; ;     ; ;     ; ;  A5V               ; ;-0.020; 0.001; ;      ; -15;    ;  ;170; ;    ;      ;    ;  ;
3474; 48Iot Cnc;BD+29 1823 ; 74738; 80415;    ;I;:; ; 6988;B ; 4238    ;08 46 40.0;+28 45 55;195.87; 36.54; 6.57; ; ; 0.04; ; 0.04; ;     ; ;  A3V               ; ;-0.018;-0.041; ; 0.017;  15;    ;  ;200; ; 2.5;  30.4;    ;  ;*
3475; 48Iot Cnc;BD+29 1824 ; 74739; 80416; 328;I; ; ; 6988;A ; 4238    ;08 46 41.8;+28 45 36;195.88; 36.54; 4.02; ; ; 1.01; ; 0.78; ; 0.49; ;  G7.5IIIaBa0.1     ; ;-0.025;-0.042; ; 0.017;  16;    ; <; 19;:; 2.5;  30.4;    ;  ;*
3476;          ;CD-49 3761 ; 74753;220361;2689; ; ; ;     ;  ;         ;08 43 40.3;-49 49 22;268.11; -4.49; 5.16; ; ;-0.20; ;-1.03; ;     ; ;  B0IIIn            ; ; 0.002; 0.004; ;      ;  28;    ;  ;288; ;    ;      ;    ;  ;
3477;          ;CD-42 4569 ; 74772;220371;    ; ; ;W;     ;  ;         ;08 44 24.0;-42 38 57;262.54;  0.05; 4.07; ; ; 0.87; ; 0.52; ; 0.50; ;  G5III             ; ;-0.012; 0.018; ; 0.051;  -2;    ;  ;   ; ; 7.1;  45.3;    ;  ;*
3478;          ;BD-01 2125 ; 74794;136254;    ; ; ; ;     ;  ;         ;08 46 02.5;-02 02 56;228.86; 24.21; 5.70; ; ; 1.10; ; 1.04; ;     ; ; gK0                ; ; 0.043; 0.042; ;      ;  10;V?  ;  ;   ; ;    ;      ;    ;  ;
3479;          ;CD-36 4980 ; 74824;199573;    ; ; ; ;     ;  ; 4232    ;08 44 51.9;-37 08 50;258.28;  3.53; 5.76; ; ;-0.15; ;     ; ;     ; ;  B2III             ; ;-0.008; 0.001; ;      ;  12;V   ;  ;148; ;    ;      ;    ;  ;*
3480;          ;BD-10 2634 ; 74860;154615;    ;I; ;W;     ;  ;         ;08 46 06.9;-11 00 23;237.00; 19.39; 6.25; ; ; 1.61; ; 1.90; ;     ; ;  K5III             ; ;-0.018; 0.027; ;      ;  34;V   ;  ;   ; ; 3.5;   2.3;    ;  ;
3481; 50    Cnc;BD+12 1904 ; 74873; 98117;    ; ; ; ;     ;  ;         ;08 46 56.0;+12 06 36;214.84; 31.06; 5.87; ; ; 0.11; ; 0.05; ;     ; ;  A1V               ; ;-0.068;-0.052; ;      ;  23;V   ;  ; 74; ;    ;      ;    ;  ;
3482; 11Eps Hya;BD+06 2036 ; 74874;117112;    ;I; ; ; 6993;  ;Eps Hya  ;08 46 46.6;+06 25 08;220.72; 28.53; 3.38; ; ; 0.68; ; 0.36; ; 0.39; ;  G5III             ; ;-0.189;-0.051; ; 0.027;  36;SBO ;  ; 19; ; 0.9;   0.2;AB  ; 6;*
3483;          ;CD-24 7377 ; 74879;176439;    ; ; ; ;     ;  ;         ;08 45 49.3;-25 23 15;249.05; 10.91; 6.10; ; ; 0.08; ;     ; ;     ; ;  A2V:              ; ;-0.029; 0.032; ;      ;   9;V?  ;  ;   ; ;    ;      ;    ;  ;
3484; 12    Hya;BD-13 2673 ; 74918;154622;    ;I; ;W;     ;  ;         ;08 46 22.5;-13 32 52;239.25; 18.01; 4.32; ; ; 0.90; ; 0.62; ; 0.46; ;  G8-IIIFe-1        ; ; 0.016;-0.011; ; 0.013;  -8;SB1 ; <; 17; ; 9.3;  19.9;    ;  ;*
3485;   Del Vel;CP-54 1788 ; 74956;236232;    ; ; ;W;     ;  ;         ;08 44 42.2;-54 42 30;272.08; -7.37; 1.96; ; ; 0.04; ; 0.07; ; 0.02; ;  A1V               ; ; 0.023;-0.078; ; 0.051;   2;V?  ;  ; 40; ; 3.0;   2.2;AB  ; 4;*
3486;          ;BD-01 2130 ; 74988;136276;2693; ; ; ;     ;  ;         ;08 47 15.0;-01 53 50;228.89; 24.55; 5.29; ; ; 0.04; ; 0.08; ;     ; ;  A3V               ; ;-0.033; 0.004; ; 0.020;   2;SB  ;  ;170; ;    ;      ;    ;  ;
3487;          ;CD-45 4517 ; 75063;220422;    ; ; ; ;     ;  ;         ;08 46 01.7;-46 02 30;265.38; -1.84; 3.91; ; ; 0.00; ;-0.05; ; 0.13; ;  A1III             ; ;-0.001; 0.000; ; 0.003;  24;    ;  ; 25; ;    ;      ;    ;  ;
3488;          ;CD-40 4602 ; 75081;220432;    ; ; ; ;     ;  ;         ;08 46 23.8;-41 07 32;261.58;  1.29; 6.21; ; ;-0.05; ;-0.19; ;     ; ;  B9Ve              ;t;-0.018;-0.001; ;      ;  23;    ;  ;   ; ;    ;      ;    ;  ;*
3489;          ;CP-58 1202 ; 75086;236241;    ; ; ;W;     ;A ;         ;08 45 05.3;-58 43 30;275.33; -9.78; 6.21; ; ;-0.09; ;-0.47; ;     ; ;  B7III             ; ;-0.031;-0.020;D; 0.006;  28;    ;  ;   ; ; 0.1;   4.1;AB  ; 4;*
3490;          ;CD-34 5243 ; 75112;199607;    ; ; ; ;     ;  ; 4251    ;08 46 49.2;-34 37 22;256.54;  5.41; 6.37; ; ;-0.13; ;-0.58; ;     ; ;  B4V               ; ;-0.021; 0.007; ;      ;  15;V   ;  ;   ; ;    ;      ;    ;  ;*
3491;          ;CP-67  990 ; 75116;250315;    ; ; ; ;     ;  ;         ;08 43 54.3;-68 12 42;283.07;-15.53; 6.32; ; ; 1.50; ; 1.78; ;     ; ;  K3III:            ; ; 0.001; 0.027; ;      ; -17;    ;  ;   ; ;    ;      ;    ;  ;
3492; 13Rho Hya;BD+06 2040 ; 75137;117146;    ; ; ; ; 7006;  ;         ;08 48 26.0;+05 50 16;221.52; 28.62; 4.36; ; ;-0.04; ;-0.04; ;-0.07; ;  A0Vn              ; ;-0.017;-0.034; ; 0.014;  33;SB  ;  ;126; ; 8.7;  12.4;    ;  ;*
3493;          ;BD-06 2727 ; 75140;136287;    ; ; ; ;     ;  ;         ;08 48 04.9;-06 33 31;233.32; 22.26; 6.09; ; ; 1.28; ; 1.42; ;     ; ;  K0                ; ; 0.012;-0.021; ;      ;  -5;    ;  ;   ; ;    ;      ;    ;  ;
3494;          ;CD-45 4526 ; 75149;220442;    ; ; ; ;     ;  ;         ;08 46 30.6;-45 54 46;265.33; -1.69; 5.46; ; ; 0.27; ;-0.53; ;     ; ;  B3Ia              ; ; 0.006;-0.012; ;      ;  26;    ;  ; 73; ;    ;      ;    ;  ;*
3495;          ;CP-65 1013 ; 75171;250317;2691; ; ; ;     ;  ;         ;08 44 30.0;-65 49 32;281.10;-14.09; 6.05; ; ; 0.20; ; 0.08; ;     ; ;  A4V               ; ;-0.062; 0.101; ;      ;   9;    ;  ;   ; ;    ;      ;    ;  ;
3496;          ;CD-45 4541 ; 75276;220464;    ; ; ; ;     ;  ;         ;08 47 18.9;-46 09 20;265.61; -1.73; 5.75; ; ; 0.56; ; 0.38; ;     ; ;  F2Iab             ; ; 0.003;-0.008; ;      ;  32;    ;  ;   ; ;    ;      ;    ;  ;*
3497;          ;CD-41 4507 ; 75289;220481;    ; ; ; ;     ;  ;         ;08 47 40.5;-41 44 14;262.21;  1.09; 6.36; ; ; 0.58; ; 0.10; ;     ; ;  G0Ia-0:           ; ; 0.000;-0.242; ; 0.029;  14;V   ;  ;   ; ;    ;      ;    ;  ;
3498;          ;CP-56 1865 ; 75311;236268;2695; ; ; ;     ;  ;V344 Car ;08 46 42.5;-56 46 11;273.90; -8.41; 4.49; ; ;-0.17; ;-0.73; ;-0.18; ;  B3Vne             ;v;-0.010; 0.008; ;      ;  27;    ;  ;332; ;    ;      ;    ;  ;*
3499;          ;BD+33 1765 ; 75332; 61074;    ; ; ; ;     ;  ;         ;08 50 32.2;+33 17 07;190.53; 38.30; 6.25; ; ; 0.49; ; 0.01; ;     ; ;  F7Vn              ; ;-0.067;-0.081; ;      ;   5;    ;  ; 11; ;    ;      ;    ;  ;
3500; 14    Hya;BD-02 2699 ; 75333;136308;1230; ; ; ;     ;  ;KX Hya   ;08 49 21.7;-03 26 35;230.64; 24.19; 5.31; ; ;-0.09; ;-0.35; ;     ; ;  B9pHgMn           ; ;-0.020;-0.023; ;      ;  33;V?  ;  ; 35; ;    ;      ;    ;  ;*
3501;          ;CD-41 4516 ; 75387;220495;    ; ; ; ;     ;  ;         ;08 48 08.8;-42 27 50;262.83;  0.70; 6.43; ; ;-0.20; ;-0.77; ;     ; ;  B2IV-V            ; ;-0.003;-0.009; ;      ;  30;    ;  ;   ; ;    ;      ;    ;  ;*
3502;   Eta Cha;CP-78  372 ; 75416;256543; 331; ; ; ;     ;  ;         ;08 41 19.5;-78 57 48;292.40;-21.65; 5.47; ; ;-0.10; ;-0.35; ;     ; ;  B8V               ; ;-0.031; 0.026; ;      ;  14;V   ;  ;301; ;    ;      ;    ;  ;
3503;          ;CP-52 1675 ; 75466;236284;    ; ; ; ;     ;  ;         ;08 48 00.2;-52 51 02;270.91; -5.84; 6.30; ; ;-0.10; ;-0.32; ;     ; ;  B8V               ; ;-0.026; 0.007; ;      ;  12;    ;  ;204; ;    ;      ;    ;  ;*
3504;          ;BD+19 2110 ; 75469; 98162;    ; ; ; ;     ;  ;         ;08 50 45.1;+18 49 56;207.88; 34.48; 6.16;R; ;-0.01; ; 0.00; ;     ; ;  A2V s             ; ;-0.015;-0.020; ;      ;  19;    ;  ;   ; ;    ;      ;    ;  ;
3505;  5    UMa;BD+62 1027 ; 75486; 14691;2701; ; ; ;     ;  ;         ;08 53 22.6;+61 57 44;153.83; 37.93; 5.73; ; ; 0.28; ; 0.11; ;     ; ;  F2III             ; ;-0.010; 0.020; ;      ; -31;V?  ;  ;101; ;    ;      ;    ;  ;
3506;          ;BD+59 1198 ; 75487; 27026;    ; ; ; ;     ;  ;         ;08 53 05.9;+59 03 22;157.46; 38.52; 6.25;R; ;     ; ;     ; ;     ; ;  F5IV-V            ; ; 0.014; 0.003; ;      ;   9;    ;  ; 30; ;    ;      ;    ;  ;
3507;          ;BD-20 2693 ; 75495;176535;    ; ; ; ;     ;  ;         ;08 49 44.9;-21 02 55;246.06; 14.25; 6.47; ; ; 0.23; ;     ; ;     ; ;  A7Vn              ; ; 0.006;-0.064; ;      ; -17;    ;  ;   ; ;    ;      ;    ;  ;
3508; 35    Lyn;BD+44 1794 ; 75506; 42576;2700;I; ; ;     ;  ;         ;08 51 56.8;+43 43 36;177.19; 39.64; 5.15; ; ; 0.98; ; 0.68; ; 0.50; ;  K0III             ; ;-0.015; 0.048; ; 0.018;  15;    ; <; 17; ;    ;      ;    ;  ;
3509;          ;BD+45 1649 ; 75523; 42580;    ; ; ; ;     ;  ;         ;08 52 11.6;+45 18 45;175.13; 39.71; 5.99; ; ; 1.26; ; 1.33; ;     ; ;  K0III             ; ;-0.026;-0.037; ;      ;  12;    ;  ;   ; ;    ;      ;    ;  ;
3510; 54    Cnc;BD+15 1917 ; 75528; 98168;2699; ; ;D;     ;  ;         ;08 51 01.5;+15 21 02;211.81; 33.26; 6.38; ; ; 0.64; ;     ; ;     ; ;  G1V               ; ;-0.112; 0.075; ;      ;  45;    ;=<; 10; ; 1.4;   0.1;    ;  ;*
3511;          ;BD+42 1935 ; 75556; 42581;    ; ; ; ;     ;  ;         ;08 52 10.0;+42 00 09;179.43; 39.62; 5.99; ; ; 1.25; ;     ; ;     ; ;  K0III             ; ;-0.039;-0.071; ;      ;  57;    ;  ;   ; ;    ;      ;    ;  ;
3512;          ;CD-32 5770 ; 75605;199678;2696; ; ; ;     ;  ; 4268    ;08 49 51.5;-32 46 50;255.49;  7.05; 5.21; ; ; 0.87; ;     ; ;     ; ;  G5III             ; ; 0.002;-0.049; ; 0.028;  -8;V   ;  ;   ; ;    ;      ;    ;  ;*
3513;          ;CD-28 6600 ; 75629;176546;    ; ; ; ;     ;  ;         ;08 50 02.2;-29 27 47;252.90;  9.15; 5.87; ; ; 0.95; ;     ; ;     ; ;  G8III             ; ;-0.014; 0.007; ;      ; -10;    ;  ;   ; ;    ;      ;    ;  ;
3514;          ;CD-39 4838 ; 75630;220531;    ; ; ; ;     ;  ;         ;08 49 39.2;-40 19 14;261.34;  2.27; 5.48; ; ; 0.06; ; 0.13; ;     ; ;  A2/3IV            ; ;-0.008;-0.014; ; 0.036;  17;    ;  ;   ; ;    ;      ;    ;  ;
3515; M 67     ;           ;      ;      ;    ; ; ; ;     ;  ;         ;          ;         ;      ;      ;     ; ; ;     ; ;     ; ;     ; ;                    ; ;      ;      ; ;      ;    ;    ;  ;   ; ;    ;      ;    ;  ;*
3516;          ;CD-28 6610 ; 75649;176554;    ; ; ; ;     ;  ;         ;08 50 21.6;-28 37 05;252.27;  9.73; 6.17; ; ;-0.08; ;-0.19; ;     ; ;  B9V               ; ;-0.021;-0.022; ;      ;  25;    ;  ;   ; ;    ;      ;    ;  ;
3517;          ;CD-38 4925 ; 75654;199682;2697; ; ; ;     ;  ;HZ Vel   ;08 49 52.4;-39 08 30;260.46;  3.05; 6.39; ; ; 0.23; ;     ; ;     ; ;  A5III             ; ;-0.058; 0.038; ;      ;   9;    ;  ;   ; ;    ;      ;    ;  ;*
3518;   Gam Pyx;CD-27 5986 ; 75691;176559; 332;I; ; ;     ;  ;         ;08 50 31.9;-27 42 36;251.57; 10.33; 4.01; ; ; 1.27; ; 1.40; ; 0.67; ;  K3-III            ; ;-0.130; 0.087; ; 0.033;  25;    ;  ;   ; ;    ;      ;    ;  ;
3519; 51Sig1Cnc;BD+33 1770 ; 75698; 61102;    ; ; ; ; 7057;  ;         ;08 52 34.6;+32 28 27;191.64; 38.57; 5.66; ; ; 0.22; ; 0.07; ; 0.08; ;  A8Vma s           ; ;-0.003; 0.016; ;      ; -14;SB  ;  ; 65; ; 4.4;  79.0;AC  ; 4;*
3520;          ;CD-44 4861 ; 75710;220540;2698; ; ; ;     ;  ;         ;08 49 47.7;-45 18 29;265.22; -0.86; 4.93; ; ; 0.05; ; 0.15; ;     ; ;  A2III             ; ;-0.010; 0.010; ; 0.012;   5;SB  ;  ; 77; ;    ;      ;    ;  ;
3521; 53    Cnc;BD+28 1659 ; 75716; 80476;    ;I; ;W;     ;  ;BO Cnc   ;08 52 28.6;+28 15 33;196.87; 37.66; 6.23; ; ; 1.62; ;     ; ;     ; ;  M3III             ; ;-0.017;-0.004; ; 0.001;  11;V   ;  ;   ; ; 3.5;  43.1;    ;  ;*
3522; 55Rho1Cnc;BD+28 1660 ; 75732; 80478;    ; ; ; ;     ;  ;         ;08 52 35.8;+28 19 51;196.79; 37.71; 5.95; ; ; 0.87; ; 0.63; ; 0.40; ;  G8V               ; ;-0.484;-0.234; ; 0.074;  27;V   ;  ;   ; ; 7.0;  85.0;    ;  ;*
3523; 15    Hya;BD-06 2743 ; 75737;136345;    ; ; ; ; 7050;  ; 4282    ;08 51 34.5;-07 10 38;234.39; 22.64; 5.54; ; ; 0.15; ; 0.14; ;     ; ;  A4m               ; ;-0.044; 0.001;D; 0.011;  37;SB2 ;  ; 25; ; 1.8;   0.9;AB  ; 4;*
3524;          ;CP-78  378 ; 75747;256549;    ; ; ; ;     ;  ;RS Cha   ;08 43 12.4;-79 04 11;292.55;-21.63; 6.05; ; ; 0.23; ; 0.08; ;     ; ;  A5V+A7V           ; ;-0.029; 0.040; ;      ;  26;SBO ;  ;   ; ;    ;      ;    ;  ;*
3525;          ;CD-41 4560 ; 75759;220552;    ; ; ; ;     ;  ;         ;08 50 21.0;-42 05 24;262.80;  1.25; 6.00; ; ;-0.10; ;-0.95; ;     ; ;  B1-2III           ; ;-0.011;-0.007; ;      ;  23;SB2O;  ; 39; ;    ;      ;    ;  ;*
3526;          ;BD+05 2074 ; 75811;117214;    ; ; ; ; 7061;  ;         ;08 52 24.2;+05 20 24;222.55; 29.26; 6.33; ; ; 0.12; ; 0.14; ;     ; ;  A5V               ; ;-0.004;-0.015; ;      ; -10;V   ;  ; 43; ; 3.2;   0.8;    ;  ;
3527;          ;CD-46 4661 ; 75821;220561;    ; ; ;W;     ;  ;         ;08 50 33.5;-46 31 45;266.25; -1.54; 5.10; ; ;-0.21; ;-0.99; ;-0.16; ;  B0III             ; ;-0.001;-0.002; ;      ;   7;SB  ;  ; 74; ; 4.1;   3.2;    ;  ;*
3528;          ;BD+36 1883 ; 75896; 61117;2704; ; ; ;     ;  ;         ;08 53 55.7;+35 32 18;187.81; 39.34; 6.14; ; ; 0.04; ; 0.11; ;     ; ;  A4III             ; ;-0.024;-0.017; ;      ;  25;SB? ;  ; 50; ;    ;      ;    ;  ;
3529;          ;BD-12 2716 ; 75916;154704;    ; ; ; ; 7062;  ;         ;08 52 30.7;-13 14 01;239.88; 19.41; 6.13; ; ; 1.14; ; 1.14; ;     ; ;  K0                ; ; 0.025;-0.019; ;      ;  14;V?  ;  ;   ; ; 5.3;  33.6;    ;  ;
3530;          ;CD-42 4723 ; 75926;220581;    ; ; ; ;     ;  ;         ;08 51 27.9;-42 30 16;263.25;  1.15; 6.55; ; ; 0.04; ; 0.08; ;     ; ;  A1Vn              ; ;-0.022; 0.027; ;      ;  24;V   ;  ;   ; ;    ;      ;    ;  ;
3531;  6    UMa;BD+65  673 ; 75958; 14703;    ; ; ; ;     ;  ;         ;08 56 37.5;+64 36 14;150.48; 37.60; 5.58; ; ; 0.86; ; 0.57; ;     ; ;  G7IIIFe-0.5       ; ;-0.026;-0.081; ;      ;   3;SB  ;  ;   ; ;    ;      ;    ;  ;
3532; 57    Cnc;BD+31 1907 ; 75959; 61125;    ;I; ; ; 7071;  ;         ;08 54 14.7;+30 34 46;194.11; 38.55; 5.39; ; ; 1.05; ;     ; ;     ; ;  G7III             ; ; 0.038;-0.019;D; 0.005; -60;    ;  ;   ; ; 0.2;   1.5;AB  ; 3;*
3533;          ;CD-32 5814 ; 76001;199728;    ; ; ; ;     ;  ;         ;08 52 26.1;-32 30 33;255.62;  7.64; 6.50; ; ; 1.46; ;     ; ;     ; ;  K2/3III           ; ;-0.008;-0.006; ;      ;   1;    ;  ;   ; ;    ;      ;    ;  ;
3534;          ;CD-36 5125 ; 76072;199731;    ; ; ;W;     ;  ; 4288    ;08 52 38.6;-36 32 44;258.79;  5.12; 6.42; ; ; 0.56; ;     ; ;     ; ;  G8III+A3-5V       ; ;-0.015;-0.017; ;      ;  18;    ;  ;   ; ; 0.0;   0.1;    ;  ;
3535;          ;CD-38 4980 ; 76110;199737;    ; ; ; ;     ;  ;         ;08 52 48.0;-38 43 27;260.50;  3.75; 5.82; ; ; 1.50; ; 1.89; ;     ; ;  M0III             ; ;-0.001; 0.013; ;      ;  21;    ;  ;   ; ;    ;      ;    ;  ;
3536;          ;CP-57 1759 ; 76113;236339;    ; ; ; ;     ;  ;         ;08 51 36.6;-57 38 01;275.00; -8.43; 5.59; ; ;-0.11; ;-0.41; ;     ; ;  B8III             ; ;-0.011; 0.014; ;      ;   8;    ;  ; 19; ;    ;      ;    ;  ;
3537;          ;CP-66  927 ; 76143;250347;    ; ; ;W;     ;  ;         ;08 50 34.8;-66 47 35;282.28;-14.18; 5.35; ; ; 0.42; ; 0.07; ;     ; ;  F5IV              ; ; 0.089; 0.097; ; 0.031;  42;    ;  ;106; ; 6.6;  20.0;    ;  ;
3538;          ;BD-04 2490 ; 76151;136389;    ; ; ; ;     ;  ;         ;08 54 17.9;-05 26 04;233.21; 24.17; 6.00; ; ; 0.67; ; 0.22; ; 0.21;E;  G2V               ; ;-0.416; 0.031; ; 0.085;  28;V   ;=<;  6; ;    ;      ;    ;  ;
3539;          ;CD-47 4460 ; 76161;220609;    ; ; ; ;     ;  ;         ;08 52 38.6;-48 21 33;267.89; -2.43; 5.91; ; ;-0.15; ;-0.59; ;-0.16; ;  B3Vn              ; ;-0.009;-0.006; ;      ;   3;V?  ;  ;   ; ;    ;      ;    ;  ;*
3540; 58Rho2Cnc;BD+28 1666 ; 76219; 80511;2705;I; ; ;     ;  ;         ;08 55 39.7;+27 55 39;197.50; 38.26; 5.22; ; ; 1.00; ; 0.75; ; 0.49; ;  G8II-III          ; ;-0.010;-0.030; ;-0.005;  17;V?  ; <; 19;:;    ;      ;    ;  ;*
3541;          ;BD+17 1973 ; 76221; 98230;    ;I; ; ;     ;  ;X Cnc    ;08 55 22.9;+17 13 53;210.18; 34.94; 6.64; ; ; 3.36; ;     ; ; 1.37; ;  C6II              ; ; 0.001; 0.009; ; 0.007;  -1;    ;  ;   ; ;    ;      ;    ;  ;*
3542;          ;CD-51 3303 ; 76230;236362;    ; ; ;W;     ;  ;         ;08 52 40.8;-52 07 45;270.80; -4.83; 6.39; ; ; 0.00; ;-0.13; ;     ; ;  A0V               ; ;-0.019; 0.005; ;      ;  18;    ;  ;   ; ; 1.6;   2.8;    ;  ;*
3543;          ;CP-79  352 ; 76236;256552;    ; ; ; ;     ;  ;         ;08 45 55.2;-79 30 16;293.02;-21.76; 5.79; ; ; 1.60; ; 1.97; ;     ; ;  K5III             ; ;-0.029; 0.085; ;      ;   7;    ;  ;   ; ;    ;      ;    ;  ;
3544;          ;CP-72  747 ; 76270;256556;    ; ; ; ;     ;  ;         ;08 49 50.3;-72 33 03;287.05;-17.65; 6.11; ; ; 0.20; ; 0.17; ;     ; ;  Am                ; ;-0.001; 0.025; ;      ;  -3;    ;  ;   ; ;    ;      ;    ;  ;
3545;          ;BD+46 1459 ; 76291; 42612;    ; ; ; ;     ;  ;         ;08 56 50.0;+45 37 55;174.71; 40.52; 5.74; ; ; 1.09; ; 1.06; ; 0.56; ;  K1IV              ; ;-0.126;-0.034; ;      ;  59;V?  ;  ;   ; ;    ;      ;    ;  ;
3546;          ;BD+40 2125 ; 76292; 42611;2706; ; ; ;     ;  ;         ;08 56 30.5;+40 12 06;181.84; 40.33; 5.89; ; ; 0.35; ; 0.06; ;     ; ;  F3III             ; ;-0.083;-0.033; ;      ;  25;    ;  ; 53; ;    ;      ;    ;  ;*
3547; 16Zet Hya;BD+06 2060 ; 76294;117264; 334;I; ; ;     ;  ;         ;08 55 23.6;+05 56 44;222.34; 30.20; 3.11; ; ; 1.00; ; 0.80; ; 0.49; ;  G9II-III          ; ;-0.099; 0.014; ; 0.035;  23;    ; <; 17; ;    ;      ;    ;  ;
3548;          ;CD-39 4924 ; 76304;220628;    ; ; ; ;     ;  ;         ;08 53 50.7;-40 26 51;261.95;  2.81; 6.47; ; ; 0.96; ;     ; ;     ; ;  K0II-III+A5       ; ;-0.006; 0.007; ;      ;  -1;V   ;  ;   ; ;    ;      ;    ;  ;
3549;          ;CP-56 1918 ; 76346;236368;    ; ; ; ;     ;  ;         ;08 53 03.8;-56 38 58;274.35; -7.66; 6.03; ; ;-0.02; ;-0.08; ;     ; ;  A0V               ; ;-0.017; 0.033; ;      ;  24;    ;  ;   ; ;    ;      ;    ;  ;
3550; 60    Cnc;BD+12 1941 ; 76351; 98235;    ;I; ;D;     ;  ; 4308    ;08 55 55.6;+11 37 34;216.45; 32.85; 5.41; ; ; 1.46; ;     ; ;     ; ; gK5                ; ;-0.010;-0.010; ;      ;  24;V?  ;  ;   ; ;    ;      ;    ;  ;*
3551;          ;CD-47 4480 ; 76360;220636;    ; ; ;W;     ;  ;         ;08 53 50.7;-47 31 15;267.37; -1.74; 5.33; ; ; 0.26; ;     ; ;     ; ;  A9IV-V            ; ; 0.006;-0.028; ; 0.019;  -1;SB2 ;  ; 99; ; 0.0;   0.1;    ;  ;*
3552; 17    Hya;BD-07 2661 ; 76369;136408;    ; ; ; ; 7093;B ;         ;08 55 29.5;-07 58 13;235.69; 23.01; 6.91;H; ;     ; ;     ; ;     ; ;  A7m               ; ;-0.001;-0.038;D; 0.004; -20;    ;  ; 50; ; 0.3;   4.1;    ;  ;*
3553; 17    Hya;BD-07 2661 ; 76370;136409;    ; ; ; ; 7093;A ;         ;08 55 29.6;-07 58 16;235.69; 23.01; 6.67;H; ; 0.22; ; 0.13; ;     ; ;  A2m               ; ; 0.002;-0.024;D; 0.004; -10;    ;=<; 25; ; 0.3;   4.1;    ;  ;*
3554;          ;BD-17 2691 ; 76376;154745;1231;I; ;W;     ;  ;         ;08 55 12.4;-18 14 29;244.54; 16.97; 5.75; ; ; 1.32; ;     ; ;     ; ;  K2-3III           ; ; 0.020; 0.004; ;      ;  37;V?  ;  ;   ; ; 1.2;  66.7;    ;  ;
3555; 59Sig2Cnc;BD+33 1785 ; 76398; 61146;    ; ; ; ;     ;  ;         ;08 56 56.6;+32 54 37;191.30; 39.55; 5.45; ; ; 0.12; ; 0.12; ;     ; ;  A7IV              ; ;-0.048;-0.068; ; 0.011;   5;    ;  ;145; ;    ;      ;    ;  ;*
3556;   Del Pyx;CD-27 6072 ; 76483;176697;    ; ; ; ; 7095;  ;         ;08 55 31.5;-27 40 55;252.25; 11.21; 4.89; ; ; 0.11; ; 0.14; ; 0.05; ;  A3IV              ; ; 0.079;-0.102; ; 0.037;   5;    ;  ; 73; ; 9.1;  23.8;    ;  ;*
3557;          ;BD+04 2081 ; 76494;117287;    ; ; ; ;     ;  ;         ;08 56 36.9;+04 14 12;224.24; 29.65; 6.14; ; ; 1.00; ; 0.75; ;     ; ;  G8II-III          ; ;-0.020; 0.005; ;      ; -12;    ;  ;   ; ;    ;      ;    ;  ;
3558;          ;BD+17 1979 ; 76508; 98245;    ; ; ; ;     ;  ;         ;08 57 08.2;+17 08 38;210.46; 35.30; 6.17; ; ; 1.00; ;     ; ;     ; ;  K1III             ; ;-0.044;-0.025; ;      ;  19;    ;  ;   ; ;    ;      ;    ;  ;
3559;          ;CD-23 7902 ; 76512;176711;2707; ; ; ;     ;  ;         ;08 55 55.9;-23 49 06;249.22; 13.69; 6.39; ; ; 0.16; ; 0.12; ;     ; ;  A7V:n             ; ;-0.040; 0.038; ;      ;  21;    ;  ;   ; ;    ;      ;    ;  ;
3560;          ;CP-59 1174 ; 76538;250369;    ; ; ; ;     ;  ;         ;08 53 48.7;-60 21 15;277.32; -9.92; 5.78; ; ;-0.08; ;-0.55; ;     ; ;  B5III             ; ;-0.007; 0.002; ;      ;   2;    ;  ;   ; ;    ;      ;    ;  ;
